"","pt","varName","gcm","Rcp","era","x.mean","x.sd"
"566","PE","tg_mean","GFDL-CM3","rcp85","2041-2070",4.59928163470644,0.0911771407759847
"567","PE","tg_mean","GFDL-ESM2G","rcp85","2071-2100",4.52441258285985,0.0536090094931637
"568","PE","tg_mean","GFDL-ESM2G","rcp85","2041-2070",2.65841711795691,0.0341932156981889
"569","PE","tg_mean","GFDL-ESM2M","rcp85","2071-2100",3.40776496656013,0.0779769601862605
"570","PE","tg_mean","GFDL-ESM2M","rcp85","2041-2070",2.33415083451705,0.0622410011215474
"571","PE","tg_mean","HadGEM2-AO","rcp85","2071-2100",7.11301768909801,0.0747774523717904
"572","PE","tg_mean","HadGEM2-AO","rcp85","2041-2070",4.86644915956439,0.061943902099475
"573","PE","tg_mean","HadGEM2-ES","rcp85","2071-2100",7.79771099668561,0.152101503259556
"574","PE","tg_mean","HadGEM2-ES","rcp85","2041-2070",5.01504664565578,0.0891049219822102
"575","PE","tg_mean","IPSL-CM5A-LR","rcp85","2071-2100",6.01902743252841,0.0558760679566726
"576","PE","tg_mean","IPSL-CM5A-LR","rcp85","2041-2070",3.69090261748343,0.0388994600950925
"577","PE","tg_mean","IPSL-CM5A-MR","rcp85","2071-2100",5.59626520330256,0.0404432478344399
"578","PE","tg_mean","IPSL-CM5A-MR","rcp85","2041-2070",3.72954268022017,0.0228086422799086
"579","PE","tg_mean","MIROC-ESM-CHEM","rcp85","2071-2100",7.54786007043087,0.0382232103068895
"580","PE","tg_mean","MIROC-ESM-CHEM","rcp85","2041-2070",4.99814823035038,0.0195746666104107
"581","PE","tg_mean","MIROC-ESM","rcp85","2071-2100",7.0578964695786,0.0415676755319198
"582","PE","tg_mean","MIROC-ESM","rcp85","2041-2070",4.42826834013968,0.0340172502525977
"583","PE","tg_mean","MIROC5","rcp85","2071-2100",6.24255500562263,0.126752374633024
"584","PE","tg_mean","MIROC5","rcp85","2041-2070",4.13749463630445,0.0820187461352438
"585","PE","tg_mean","MPI-ESM-LR","rcp85","2071-2100",4.99628980232008,0.0498984115117366
"586","PE","tg_mean","MPI-ESM-LR","rcp85","2041-2070",2.96298328746449,0.0230298888359985
"587","PE","tg_mean","MPI-ESM-MR","rcp85","2071-2100",4.6952743992661,0.0792998837124903
"588","PE","tg_mean","MPI-ESM-MR","rcp85","2041-2070",2.91829112659801,0.0627734812922337
"589","PE","tg_mean","MRI-CGCM3","rcp85","2071-2100",4.96107510653409,0.0671375848566419
"590","PE","tg_mean","MRI-CGCM3","rcp85","2041-2070",3.03374337861032,0.0443764486573453
"591","PE","tg_mean","NorESM1-ME","rcp85","2071-2100",5.36986934777462,0.0891374145665726
"592","PE","tg_mean","NorESM1-ME","rcp85","2041-2070",3.65679820667614,0.0537961598690017
"593","PE","tg_mean","NorESM1-M","rcp85","2071-2100",5.67585504705256,0.0867498034991519
"594","PE","tg_mean","NorESM1-M","rcp85","2041-2070",3.1692421653054,0.0614706018542049
"595","PE","tg_mean","bcc-csm1-1-m","rcp85","2071-2100",4.97024258700284,0.0591681564151645
"596","PE","tg_mean","bcc-csm1-1-m","rcp85","2041-2070",3.5110762162642,0.0447469732093912
"597","PE","tg_mean","bcc-csm1-1","rcp85","2071-2100",5.5067704634233,0.0264721380774458
"598","PE","tg_mean","bcc-csm1-1","rcp85","2041-2070",3.91170487837358,0.0453319252929408
"599","PE","tg_mean","ACCESS1-0","rcp85","2071-2100",6.81980812766335,0.0822512084948248
"600","PE","tg_mean","ACCESS1-0","rcp85","2041-2070",4.57983749852036,0.0615191730846426
"601","ON","tg_mean","BNU-ESM","rcp45","2071-2100",4.33030657406245,0.19042959223339
"602","ON","tg_mean","BNU-ESM","rcp45","2041-2070",3.55903718464104,0.214693149995724
"603","ON","tg_mean","CCSM4","rcp45","2071-2100",2.84308497802709,0.108924594157728
"604","ON","tg_mean","CCSM4","rcp45","2041-2070",2.716757296847,0.0947352822948035
"605","ON","tg_mean","CESM1-CAM5","rcp45","2071-2100",4.27000251161057,0.254748334188623
"606","ON","tg_mean","CESM1-CAM5","rcp45","2041-2070",3.14095044565917,0.199450318846949
"607","ON","tg_mean","CNRM-CM5","rcp45","2071-2100",3.31666000247707,0.298232023749575
"608","ON","tg_mean","CNRM-CM5","rcp45","2041-2070",2.48809750033043,0.221866134359038
"609","ON","tg_mean","CSIRO-Mk3-6-0","rcp45","2071-2100",3.27391974017069,0.144155531844274
"610","ON","tg_mean","CSIRO-Mk3-6-0","rcp45","2041-2070",2.56236853604932,0.146131794953952
"611","ON","tg_mean","CanESM2","rcp45","2071-2100",4.67013059710905,0.614088493119394
"612","ON","tg_mean","CanESM2","rcp45","2041-2070",3.83330524534241,0.547353126149498
"613","ON","tg_mean","FGOALS-g2","rcp45","2071-2100",2.67361649511254,0.13369382613734
"614","ON","tg_mean","FGOALS-g2","rcp45","2041-2070",2.40371619112994,0.15961186276444
"615","ON","tg_mean","GFDL-CM3","rcp45","2071-2100",5.58004810858297,0.876987774174723
"616","ON","tg_mean","GFDL-CM3","rcp45","2041-2070",4.53787901643862,0.786295235176111
"617","ON","tg_mean","GFDL-ESM2G","rcp45","2071-2100",1.95164699033053,0.196418694765748
"618","ON","tg_mean","GFDL-ESM2G","rcp45","2041-2070",2.02120121898414,0.157029491567824
"619","ON","tg_mean","GFDL-ESM2M","rcp45","2071-2100",1.98546705402911,0.294937488413574
"620","ON","tg_mean","GFDL-ESM2M","rcp45","2041-2070",1.869019780444,0.306820792638261
"621","ON","tg_mean","HadGEM2-AO","rcp45","2071-2100",4.69926501552129,0.39233020297904
"622","ON","tg_mean","HadGEM2-AO","rcp45","2041-2070",3.73198604756667,0.306945568296611
"623","ON","tg_mean","HadGEM2-ES","rcp45","2071-2100",5.50141521000855,0.553932053198398
"624","ON","tg_mean","HadGEM2-ES","rcp45","2041-2070",4.18129561108844,0.29681209597763
"625","ON","tg_mean","IPSL-CM5A-LR","rcp45","2071-2100",3.50156464998108,0.288239938855991
"626","ON","tg_mean","IPSL-CM5A-LR","rcp45","2041-2070",2.62381339671083,0.201617200217666
"627","ON","tg_mean","IPSL-CM5A-MR","rcp45","2071-2100",3.40062226687623,0.286858229179418
"628","ON","tg_mean","IPSL-CM5A-MR","rcp45","2041-2070",2.79226783654036,0.178639446811312
"629","ON","tg_mean","MIROC-ESM-CHEM","rcp45","2071-2100",5.78281655334913,0.543090733086539
"630","ON","tg_mean","MIROC-ESM-CHEM","rcp45","2041-2070",4.87495982985046,0.380723835623213
"631","ON","tg_mean","MIROC-ESM","rcp45","2071-2100",5.75601442275631,0.475431202504438
"632","ON","tg_mean","MIROC-ESM","rcp45","2041-2070",4.46893637136852,0.374436842974156
"633","ON","tg_mean","MIROC5","rcp45","2071-2100",4.32809835806764,0.380543537247552
"634","ON","tg_mean","MIROC5","rcp45","2041-2070",3.7694476845205,0.324465225062896
"635","ON","tg_mean","MPI-ESM-LR","rcp45","2071-2100",2.73306964972281,0.29936241172679
"636","ON","tg_mean","MPI-ESM-LR","rcp45","2041-2070",2.17071255371946,0.287904080001818
"637","ON","tg_mean","MPI-ESM-MR","rcp45","2071-2100",3.16618063542114,0.213424311735877
"638","ON","tg_mean","MPI-ESM-MR","rcp45","2041-2070",2.2881281122939,0.108638589879367
"639","ON","tg_mean","MRI-CGCM3","rcp45","2071-2100",2.19578576521084,0.168169982317863
"640","ON","tg_mean","MRI-CGCM3","rcp45","2041-2070",1.71859505978451,0.154676262269914
"641","ON","tg_mean","NorESM1-ME","rcp45","2071-2100",4.03903211710892,0.223384071303714
"642","ON","tg_mean","NorESM1-ME","rcp45","2041-2070",2.94395241144684,0.0924533736979162
"643","ON","tg_mean","NorESM1-M","rcp45","2071-2100",3.732823718491,0.226593493151891
"644","ON","tg_mean","NorESM1-M","rcp45","2041-2070",3.03615614572508,0.222538120472705
"645","ON","tg_mean","bcc-csm1-1-m","rcp45","2071-2100",3.18292859438414,0.312688548243925
"646","ON","tg_mean","bcc-csm1-1-m","rcp45","2041-2070",2.38431665044074,0.184795407534934
"647","ON","tg_mean","bcc-csm1-1","rcp45","2071-2100",3.46866040805839,0.318495458970583
"648","ON","tg_mean","bcc-csm1-1","rcp45","2041-2070",3.18314320826825,0.280535495273272
"649","ON","tg_mean","ACCESS1-0","rcp45","2071-2100",4.48836469123332,0.311941427891462
"650","ON","tg_mean","ACCESS1-0","rcp45","2041-2070",3.44911124885802,0.249931885941578
"651","ON","tg_mean","BNU-ESM","rcp85","2071-2100",7.78368512085466,0.472879530782523
"652","ON","tg_mean","BNU-ESM","rcp85","2041-2070",4.78927140169177,0.398831991831796
"653","ON","tg_mean","CCSM4","rcp85","2071-2100",5.68359292204012,0.403325238431749
"654","ON","tg_mean","CCSM4","rcp85","2041-2070",3.62993268324888,0.230417972533188
"655","ON","tg_mean","CESM1-CAM5","rcp85","2071-2100",6.72579331273862,0.537511946372076
"656","ON","tg_mean","CESM1-CAM5","rcp85","2041-2070",4.23532518367721,0.337019152308847
"657","ON","tg_mean","CNRM-CM5","rcp85","2071-2100",5.61739542860399,0.521456670342045
"658","ON","tg_mean","CNRM-CM5","rcp85","2041-2070",3.48451048368026,0.311713015005893
"659","ON","tg_mean","CSIRO-Mk3-6-0","rcp85","2071-2100",6.18560698196415,0.366701204217445
"660","ON","tg_mean","CSIRO-Mk3-6-0","rcp85","2041-2070",3.3612461256489,0.148308390180317
"661","ON","tg_mean","CanESM2","rcp85","2071-2100",7.58884583386122,0.906394952149977
"662","ON","tg_mean","CanESM2","rcp85","2041-2070",4.39362068310696,0.550644511955501
"663","ON","tg_mean","FGOALS-g2","rcp85","2071-2100",5.68500313401088,0.195144268502924
"664","ON","tg_mean","FGOALS-g2","rcp85","2041-2070",3.46489735022266,0.0854809376154014
"665","ON","tg_mean","GFDL-CM3","rcp85","2071-2100",8.99509857771819,0.994887846236798
"666","ON","tg_mean","GFDL-CM3","rcp85","2041-2070",5.52824258763537,0.839498677973764
"667","ON","tg_mean","GFDL-ESM2G","rcp85","2071-2100",4.67246723876544,0.229454587323734
"668","ON","tg_mean","GFDL-ESM2G","rcp85","2041-2070",2.69147045186789,0.199642523689195
"669","ON","tg_mean","GFDL-ESM2M","rcp85","2071-2100",4.15206067333465,0.338087500611208
"670","ON","tg_mean","GFDL-ESM2M","rcp85","2041-2070",2.75977105528923,0.303838880411717
"671","ON","tg_mean","HadGEM2-AO","rcp85","2071-2100",7.46296091179879,0.532909567155035
"672","ON","tg_mean","HadGEM2-AO","rcp85","2041-2070",4.71904147215769,0.334507116763534
"673","ON","tg_mean","HadGEM2-ES","rcp85","2071-2100",9.01586425117211,0.98141674426583
"674","ON","tg_mean","HadGEM2-ES","rcp85","2041-2070",5.11389381711215,0.444754537529525
"675","ON","tg_mean","IPSL-CM5A-LR","rcp85","2071-2100",6.61434862915402,0.560555522906603
"676","ON","tg_mean","IPSL-CM5A-LR","rcp85","2041-2070",3.90180214834228,0.304556694804018
"677","ON","tg_mean","IPSL-CM5A-MR","rcp85","2071-2100",6.67413490554082,0.594008374081668
"678","ON","tg_mean","IPSL-CM5A-MR","rcp85","2041-2070",4.04150547446658,0.327528686878525
"679","ON","tg_mean","MIROC-ESM-CHEM","rcp85","2071-2100",9.40612658386116,0.588979118746037
"680","ON","tg_mean","MIROC-ESM-CHEM","rcp85","2041-2070",5.90643111857385,0.448227592308255
"681","ON","tg_mean","MIROC-ESM","rcp85","2071-2100",9.08002385134212,0.560428045725709
"682","ON","tg_mean","MIROC-ESM","rcp85","2041-2070",5.93618142951089,0.420103427316086
"683","ON","tg_mean","MIROC5","rcp85","2071-2100",8.24220271859177,1.01033762722979
"684","ON","tg_mean","MIROC5","rcp85","2041-2070",5.21935962696709,0.429983268607364
"685","ON","tg_mean","MPI-ESM-LR","rcp85","2071-2100",5.78145666212815,0.519976249320313
"686","ON","tg_mean","MPI-ESM-LR","rcp85","2041-2070",3.28496632560817,0.24377138746915
"687","ON","tg_mean","MPI-ESM-MR","rcp85","2071-2100",5.83003192316793,0.392135074536521
"688","ON","tg_mean","MPI-ESM-MR","rcp85","2041-2070",3.64667575171491,0.228034820251088
"689","ON","tg_mean","MRI-CGCM3","rcp85","2071-2100",4.38052818269366,0.370080130365335
"690","ON","tg_mean","MRI-CGCM3","rcp85","2041-2070",2.49319137577941,0.216571988626314
"691","ON","tg_mean","NorESM1-ME","rcp85","2071-2100",6.64364012815725,0.365303713094347
"692","ON","tg_mean","NorESM1-ME","rcp85","2041-2070",4.4352500508595,0.146051585006777
"693","ON","tg_mean","NorESM1-M","rcp85","2071-2100",6.69983796793745,0.513625649875586
"694","ON","tg_mean","NorESM1-M","rcp85","2041-2070",3.83205467510462,0.245205724216491
"695","ON","tg_mean","bcc-csm1-1-m","rcp85","2071-2100",5.47539599118237,0.442735205027146
"696","ON","tg_mean","bcc-csm1-1-m","rcp85","2041-2070",3.49896678854737,0.212928912783604
"697","ON","tg_mean","bcc-csm1-1","rcp85","2071-2100",6.37929192478133,0.548957643584755
"698","ON","tg_mean","bcc-csm1-1","rcp85","2041-2070",4.07651498867576,0.331883653730694
"699","ON","tg_mean","ACCESS1-0","rcp85","2071-2100",7.76934240519268,0.751318569764732
"700","ON","tg_mean","ACCESS1-0","rcp85","2041-2070",4.68624491618014,0.441102588974464
"701","NU","tg_mean","BNU-ESM","rcp45","2071-2100",5.67158329426069,1.08988817562441
"702","NU","tg_mean","BNU-ESM","rcp45","2041-2070",4.67014057765834,0.912099329289503
"703","NU","tg_mean","CCSM4","rcp45","2071-2100",3.45115438347683,0.520094519349417
"704","NU","tg_mean","CCSM4","rcp45","2041-2070",2.8062667442604,0.355572875165418
"705","NU","tg_mean","CESM1-CAM5","rcp45","2071-2100",5.38197687837465,1.42541568314488
"706","NU","tg_mean","CESM1-CAM5","rcp45","2041-2070",4.22654993556403,1.27172555249515
"707","NU","tg_mean","CNRM-CM5","rcp45","2071-2100",3.98385201914753,0.764666168436787
"708","NU","tg_mean","CNRM-CM5","rcp45","2041-2070",2.97747883994952,0.59640525679218
"709","NU","tg_mean","CSIRO-Mk3-6-0","rcp45","2071-2100",3.64301240646519,0.80432959321512
"710","NU","tg_mean","CSIRO-Mk3-6-0","rcp45","2041-2070",2.90344346168097,0.723051882643988
"711","NU","tg_mean","CanESM2","rcp45","2071-2100",5.31828662572029,0.70892732382176
"712","NU","tg_mean","CanESM2","rcp45","2041-2070",4.50391561986424,0.606827913503033
"713","NU","tg_mean","FGOALS-g2","rcp45","2071-2100",3.14545928496368,0.75396791782854
"714","NU","tg_mean","FGOALS-g2","rcp45","2041-2070",2.88082110044124,0.531725036250556
"715","NU","tg_mean","GFDL-CM3","rcp45","2071-2100",7.84092008792475,2.52399511010312
"716","NU","tg_mean","GFDL-CM3","rcp45","2041-2070",6.51197351377044,2.16566707095318
"717","NU","tg_mean","GFDL-ESM2G","rcp45","2071-2100",2.73201078438882,0.542780701722823
"718","NU","tg_mean","GFDL-ESM2G","rcp45","2041-2070",2.62369312502892,0.454556041943355
"719","NU","tg_mean","GFDL-ESM2M","rcp45","2071-2100",2.58979905413758,0.686249234917045
"720","NU","tg_mean","GFDL-ESM2M","rcp45","2041-2070",2.6028351594413,0.702550891536924
"721","NU","tg_mean","HadGEM2-AO","rcp45","2071-2100",6.19765945371573,1.45091965930694
"722","NU","tg_mean","HadGEM2-AO","rcp45","2041-2070",4.65708667349483,1.08020581290615
"723","NU","tg_mean","HadGEM2-ES","rcp45","2071-2100",7.01295372086047,1.50745631383831
"724","NU","tg_mean","HadGEM2-ES","rcp45","2041-2070",5.24279581900267,1.09830025088005
"725","NU","tg_mean","IPSL-CM5A-LR","rcp45","2071-2100",3.92906722062952,0.301392739667969
"726","NU","tg_mean","IPSL-CM5A-LR","rcp45","2041-2070",3.28566492893647,0.337691090812801
"727","NU","tg_mean","IPSL-CM5A-MR","rcp45","2071-2100",3.76740448053863,0.305675920597328
"728","NU","tg_mean","IPSL-CM5A-MR","rcp45","2041-2070",3.13088471077325,0.261446817100867
"729","NU","tg_mean","MIROC-ESM-CHEM","rcp45","2071-2100",6.02406414840338,0.664466150799863
"730","NU","tg_mean","MIROC-ESM-CHEM","rcp45","2041-2070",4.89377656096348,0.397569046335436
"731","NU","tg_mean","MIROC-ESM","rcp45","2071-2100",5.92836632602189,0.589060761336116
"732","NU","tg_mean","MIROC-ESM","rcp45","2041-2070",4.74432335793732,0.420974623774985
"733","NU","tg_mean","MIROC5","rcp45","2071-2100",5.13790461207331,0.890696951437163
"734","NU","tg_mean","MIROC5","rcp45","2041-2070",4.03817117174503,0.675626544794688
"735","NU","tg_mean","MPI-ESM-LR","rcp45","2071-2100",3.44911500817915,0.552910827071239
"736","NU","tg_mean","MPI-ESM-LR","rcp45","2041-2070",3.11492019064888,0.49303408192055
"737","NU","tg_mean","MPI-ESM-MR","rcp45","2071-2100",3.74011185261361,0.687741390448094
"738","NU","tg_mean","MPI-ESM-MR","rcp45","2041-2070",2.57011311605331,0.493194332828802
"739","NU","tg_mean","MRI-CGCM3","rcp45","2071-2100",2.60413942241983,0.518389858556255
"740","NU","tg_mean","MRI-CGCM3","rcp45","2041-2070",1.94896260000903,0.370207590271972
"741","NU","tg_mean","NorESM1-ME","rcp45","2071-2100",4.87228556030388,0.888883522230047
"742","NU","tg_mean","NorESM1-ME","rcp45","2041-2070",3.63612347314258,0.752855509262435
"743","NU","tg_mean","NorESM1-M","rcp45","2071-2100",4.5218550206796,0.833976833952212
"744","NU","tg_mean","NorESM1-M","rcp45","2041-2070",3.69818884169057,0.585195520665949
"745","NU","tg_mean","bcc-csm1-1-m","rcp45","2071-2100",3.7478473433316,0.449810255850001
"746","NU","tg_mean","bcc-csm1-1-m","rcp45","2041-2070",2.73510329248504,0.527688099613657
"747","NU","tg_mean","bcc-csm1-1","rcp45","2071-2100",4.10370255705193,0.499239855240983
"748","NU","tg_mean","bcc-csm1-1","rcp45","2041-2070",3.59026964696273,0.500488940537874
"749","NU","tg_mean","ACCESS1-0","rcp45","2071-2100",5.20691924485395,0.779203623960055
"750","NU","tg_mean","ACCESS1-0","rcp45","2041-2070",3.99052871100761,0.566545263597748
"751","NU","tg_mean","BNU-ESM","rcp85","2071-2100",9.60953697320364,1.59770396182718
"752","NU","tg_mean","BNU-ESM","rcp85","2041-2070",6.34163172872891,1.21375791519058
"753","NU","tg_mean","CCSM4","rcp85","2071-2100",6.95365260295115,1.02488967367463
"754","NU","tg_mean","CCSM4","rcp85","2041-2070",4.23272890443872,0.609882203708771
"755","NU","tg_mean","CESM1-CAM5","rcp85","2071-2100",8.47964150742277,2.06100766920293
"756","NU","tg_mean","CESM1-CAM5","rcp85","2041-2070",5.41803923989114,1.53511510417192
"757","NU","tg_mean","CNRM-CM5","rcp85","2071-2100",7.02203795588203,1.39221171060154
"758","NU","tg_mean","CNRM-CM5","rcp85","2041-2070",4.23817312298064,0.906805063727535
"759","NU","tg_mean","CSIRO-Mk3-6-0","rcp85","2071-2100",7.01470405849649,1.13657996241105
"760","NU","tg_mean","CSIRO-Mk3-6-0","rcp85","2041-2070",3.84129201391977,0.802878725607919
"761","NU","tg_mean","CanESM2","rcp85","2071-2100",9.03577924206055,1.28553052669794
"762","NU","tg_mean","CanESM2","rcp85","2041-2070",5.46731879411228,0.798600486808237
"763","NU","tg_mean","FGOALS-g2","rcp85","2071-2100",6.37220905600285,1.32822665322176
"764","NU","tg_mean","FGOALS-g2","rcp85","2041-2070",3.97030983462764,0.813257399866697
"765","NU","tg_mean","GFDL-CM3","rcp85","2071-2100",12.2027953217778,3.7869209071765
"766","NU","tg_mean","GFDL-CM3","rcp85","2041-2070",7.9787914776127,2.62109064941112
"767","NU","tg_mean","GFDL-ESM2G","rcp85","2071-2100",5.63391132898693,1.03297663289057
"768","NU","tg_mean","GFDL-ESM2G","rcp85","2041-2070",3.39573890852529,0.790439940685277
"769","NU","tg_mean","GFDL-ESM2M","rcp85","2071-2100",4.93920345194696,1.12948386038656
"770","NU","tg_mean","GFDL-ESM2M","rcp85","2041-2070",3.42049441544083,0.946243525263043
"771","NU","tg_mean","HadGEM2-AO","rcp85","2071-2100",9.59243465271158,2.21407011329629
"772","NU","tg_mean","HadGEM2-AO","rcp85","2041-2070",5.76965097076461,1.0633542661663
"773","NU","tg_mean","HadGEM2-ES","rcp85","2071-2100",11.4592900933063,2.57227332645155
"774","NU","tg_mean","HadGEM2-ES","rcp85","2041-2070",6.91327605397748,1.54805035479254
"775","NU","tg_mean","IPSL-CM5A-LR","rcp85","2071-2100",7.49285015241128,0.577600402623499
"776","NU","tg_mean","IPSL-CM5A-LR","rcp85","2041-2070",4.51224256709371,0.359586451686163
"777","NU","tg_mean","IPSL-CM5A-MR","rcp85","2071-2100",7.02872881893576,0.511418899049843
"778","NU","tg_mean","IPSL-CM5A-MR","rcp85","2041-2070",4.53288160819771,0.323319536416644
"779","NU","tg_mean","MIROC-ESM-CHEM","rcp85","2071-2100",10.4763368589511,1.28359152909778
"780","NU","tg_mean","MIROC-ESM-CHEM","rcp85","2041-2070",6.28094494639597,0.679353145295807
"781","NU","tg_mean","MIROC-ESM","rcp85","2071-2100",10.0414845025261,1.35357356724569
"782","NU","tg_mean","MIROC-ESM","rcp85","2041-2070",6.24546618254031,0.666581432452803
"783","NU","tg_mean","MIROC5","rcp85","2071-2100",10.2949590826898,2.09881295689355
"784","NU","tg_mean","MIROC5","rcp85","2041-2070",5.78242345754041,0.964680687015061
"785","NU","tg_mean","MPI-ESM-LR","rcp85","2071-2100",7.17769671687257,1.01908986287279
"786","NU","tg_mean","MPI-ESM-LR","rcp85","2041-2070",4.2925084116978,0.665244338750679
"787","NU","tg_mean","MPI-ESM-MR","rcp85","2071-2100",6.9301816948455,1.07762299986316
"788","NU","tg_mean","MPI-ESM-MR","rcp85","2041-2070",4.26720562729923,0.613009596492789
"789","NU","tg_mean","MRI-CGCM3","rcp85","2071-2100",5.36844792535652,1.19408769866097
"790","NU","tg_mean","MRI-CGCM3","rcp85","2041-2070",3.13404847964067,0.717671712975724
"791","NU","tg_mean","NorESM1-ME","rcp85","2071-2100",8.08229441181784,1.46556014077079
"792","NU","tg_mean","NorESM1-ME","rcp85","2041-2070",4.72579053306862,0.733158051166343
"793","NU","tg_mean","NorESM1-M","rcp85","2071-2100",7.98476062966083,1.36315628638944
"794","NU","tg_mean","NorESM1-M","rcp85","2041-2070",4.49739586733205,0.800190963519726
"795","NU","tg_mean","bcc-csm1-1-m","rcp85","2071-2100",6.24654915603338,0.773028051530686
"796","NU","tg_mean","bcc-csm1-1-m","rcp85","2041-2070",3.88727301331088,0.552513326681814
"797","NU","tg_mean","bcc-csm1-1","rcp85","2071-2100",7.35294049238405,0.902739605388181
"798","NU","tg_mean","bcc-csm1-1","rcp85","2041-2070",4.69982842804241,0.461720663652795
"799","NU","tg_mean","ACCESS1-0","rcp85","2071-2100",9.0193498983743,1.41298480126716
"800","NU","tg_mean","ACCESS1-0","rcp85","2041-2070",5.5564412312355,0.919119901500726
"801","NS","tg_mean","BNU-ESM","rcp45","2071-2100",3.81458314625239,0.0456607940956534
"802","NS","tg_mean","BNU-ESM","rcp45","2041-2070",2.80238124302455,0.0424901479826548
"803","NS","tg_mean","CCSM4","rcp45","2071-2100",2.27921654712195,0.215639003050291
"804","NS","tg_mean","CCSM4","rcp45","2041-2070",2.08829622315656,0.235399644325873
"805","NS","tg_mean","CESM1-CAM5","rcp45","2071-2100",3.36268239055231,0.302921817528693
"806","NS","tg_mean","CESM1-CAM5","rcp45","2041-2070",2.5391232177868,0.249687252475827
"807","NS","tg_mean","CNRM-CM5","rcp45","2071-2100",2.88765684398198,0.172535739483461
"808","NS","tg_mean","CNRM-CM5","rcp45","2041-2070",2.28589805932925,0.144933177316679
"809","NS","tg_mean","CSIRO-Mk3-6-0","rcp45","2071-2100",2.5838159186369,0.194247297781419
"810","NS","tg_mean","CSIRO-Mk3-6-0","rcp45","2041-2070",2.09075062485034,0.171877901874096
"811","NS","tg_mean","CanESM2","rcp45","2071-2100",3.68253268370814,0.185647456607993
"812","NS","tg_mean","CanESM2","rcp45","2041-2070",3.06698767083162,0.171440941878861
"813","NS","tg_mean","FGOALS-g2","rcp45","2071-2100",2.36841979546174,0.069911356839312
"814","NS","tg_mean","FGOALS-g2","rcp45","2041-2070",1.88268276270974,0.0870600147323061
"815","NS","tg_mean","GFDL-CM3","rcp45","2071-2100",4.4372270121624,0.299315900958669
"816","NS","tg_mean","GFDL-CM3","rcp45","2041-2070",3.68080554245989,0.276379565525359
"817","NS","tg_mean","GFDL-ESM2G","rcp45","2071-2100",1.973034404051,0.106120097394917
"818","NS","tg_mean","GFDL-ESM2G","rcp45","2041-2070",2.10356703885083,0.104216974176843
"819","NS","tg_mean","GFDL-ESM2M","rcp45","2071-2100",1.62587032725267,0.0993423118518554
"820","NS","tg_mean","GFDL-ESM2M","rcp45","2041-2070",1.58422734636913,0.0727959132477013
"821","NS","tg_mean","HadGEM2-AO","rcp45","2071-2100",4.32779511951265,0.303720918044669
"822","NS","tg_mean","HadGEM2-AO","rcp45","2041-2070",3.89572212039674,0.254888296839802
"823","NS","tg_mean","HadGEM2-ES","rcp45","2071-2100",4.51062962156733,0.270926904324798
"824","NS","tg_mean","HadGEM2-ES","rcp45","2041-2070",3.60532397942003,0.186202557652888
"825","NS","tg_mean","IPSL-CM5A-LR","rcp45","2071-2100",3.29659249107891,0.184493890149825
"826","NS","tg_mean","IPSL-CM5A-LR","rcp45","2041-2070",2.54705777139565,0.122945843600127
"827","NS","tg_mean","IPSL-CM5A-MR","rcp45","2071-2100",3.12759723464974,0.156674014690766
"828","NS","tg_mean","IPSL-CM5A-MR","rcp45","2041-2070",2.52411854143148,0.0753470667669075
"829","NS","tg_mean","MIROC-ESM-CHEM","rcp45","2071-2100",4.40884855423851,0.0866868084472673
"830","NS","tg_mean","MIROC-ESM-CHEM","rcp45","2041-2070",4.06767101736753,0.0455264364683197
"831","NS","tg_mean","MIROC-ESM","rcp45","2071-2100",4.41873399455755,0.140566048383579
"832","NS","tg_mean","MIROC-ESM","rcp45","2041-2070",3.39779706515441,0.11788184690335
"833","NS","tg_mean","MIROC5","rcp45","2071-2100",3.3364928798331,0.21211256517596
"834","NS","tg_mean","MIROC5","rcp45","2041-2070",2.58255213678503,0.110856629330967
"835","NS","tg_mean","MPI-ESM-LR","rcp45","2071-2100",2.59173583984375,0.0517390990060156
"836","NS","tg_mean","MPI-ESM-LR","rcp45","2041-2070",1.97319970342326,0.0703229808576411
"837","NS","tg_mean","MPI-ESM-MR","rcp45","2071-2100",2.71371386464854,0.08979232314871
"838","NS","tg_mean","MPI-ESM-MR","rcp45","2041-2070",2.11131113738262,0.0989049509333681
"839","NS","tg_mean","MRI-CGCM3","rcp45","2071-2100",2.31604822385357,0.118399655201117
"840","NS","tg_mean","MRI-CGCM3","rcp45","2041-2070",1.95847700147206,0.112854626115049
"841","NS","tg_mean","NorESM1-ME","rcp45","2071-2100",3.26926131893131,0.153952246450503
"842","NS","tg_mean","NorESM1-ME","rcp45","2041-2070",2.27174050884946,0.138727573143559
"843","NS","tg_mean","NorESM1-M","rcp45","2071-2100",3.12203540186055,0.182554874107593
"844","NS","tg_mean","NorESM1-M","rcp45","2041-2070",2.58495246874679,0.192153661501622
"845","NS","tg_mean","bcc-csm1-1-m","rcp45","2071-2100",2.71473890115605,0.234354321312933
"846","NS","tg_mean","bcc-csm1-1-m","rcp45","2041-2070",2.16973374173102,0.18203254665589
"847","NS","tg_mean","bcc-csm1-1","rcp45","2071-2100",3.25254304799214,0.233234808557663
"848","NS","tg_mean","bcc-csm1-1","rcp45","2041-2070",2.83882362436713,0.23766313413767
"849","NS","tg_mean","ACCESS1-0","rcp45","2071-2100",3.92560671350639,0.237950813376354
