"","pt","varName","gcm","Rcp","era","x.mean","x.sd"
"570","PE","prcptot","GFDL-ESM2M","rcp85","2041-2070",1.03295900504214,0.00565659870325403
"571","PE","prcptot","HadGEM2-AO","rcp85","2071-2100",1.17502613879782,0.00602276232890056
"572","PE","prcptot","HadGEM2-AO","rcp85","2041-2070",1.11944792320406,0.00933942770654671
"573","PE","prcptot","HadGEM2-ES","rcp85","2071-2100",1.07486824542196,0.0125867418573644
"574","PE","prcptot","HadGEM2-ES","rcp85","2041-2070",1.08499262074487,0.00693753742747777
"575","PE","prcptot","IPSL-CM5A-LR","rcp85","2071-2100",1.06532739399501,0.0103925441394983
"576","PE","prcptot","IPSL-CM5A-LR","rcp85","2041-2070",1.04351736116954,0.00562950219270368
"577","PE","prcptot","IPSL-CM5A-MR","rcp85","2071-2100",1.11045740915853,0.0132196263002923
"578","PE","prcptot","IPSL-CM5A-MR","rcp85","2041-2070",1.06807743118943,0.0139166509414549
"579","PE","prcptot","MIROC-ESM-CHEM","rcp85","2071-2100",1.15926337142321,0.00752571085229343
"580","PE","prcptot","MIROC-ESM-CHEM","rcp85","2041-2070",1.1214303347347,0.0188235259808392
"581","PE","prcptot","MIROC-ESM","rcp85","2071-2100",1.14158013152792,0.00420286720128644
"582","PE","prcptot","MIROC-ESM","rcp85","2041-2070",1.10854996571064,0.00526361091785158
"583","PE","prcptot","MIROC5","rcp85","2071-2100",1.1582598147217,0.0131825294027762
"584","PE","prcptot","MIROC5","rcp85","2041-2070",1.10934808219876,0.0062041273891477
"585","PE","prcptot","MPI-ESM-LR","rcp85","2071-2100",1.1687689285369,0.00702489748263838
"586","PE","prcptot","MPI-ESM-LR","rcp85","2041-2070",1.06816085486103,0.00514864997582507
"587","PE","prcptot","MPI-ESM-MR","rcp85","2071-2100",1.06554069945927,0.00528274611882084
"588","PE","prcptot","MPI-ESM-MR","rcp85","2041-2070",1.05109003263337,0.00538024628237003
"589","PE","prcptot","MRI-CGCM3","rcp85","2071-2100",1.17294470496073,0.013465985030295
"590","PE","prcptot","MRI-CGCM3","rcp85","2041-2070",1.09133012083395,0.017243159153335
"591","PE","prcptot","NorESM1-ME","rcp85","2071-2100",1.10989172296268,0.00800556220409044
"592","PE","prcptot","NorESM1-ME","rcp85","2041-2070",1.08258267229684,0.00230411805417532
"593","PE","prcptot","NorESM1-M","rcp85","2071-2100",1.12431529194826,0.00893851974002696
"594","PE","prcptot","NorESM1-M","rcp85","2041-2070",1.09810996186781,0.00520692386054994
"595","PE","prcptot","bcc-csm1-1-m","rcp85","2071-2100",1.15805102240806,0.00746629746484805
"596","PE","prcptot","bcc-csm1-1-m","rcp85","2041-2070",1.13666130121992,0.00512172823586311
"597","PE","prcptot","bcc-csm1-1","rcp85","2071-2100",1.14492867429143,0.00481039368497031
"598","PE","prcptot","bcc-csm1-1","rcp85","2041-2070",1.12180489497478,0.00776098432161967
"599","PE","prcptot","ACCESS1-0","rcp85","2071-2100",1.17697579326587,0.0156473972093569
"600","PE","prcptot","ACCESS1-0","rcp85","2041-2070",1.12362272127931,0.01585672590593
"601","ON","prcptot","BNU-ESM","rcp45","2071-2100",1.13886989680106,0.0405213386655889
"602","ON","prcptot","BNU-ESM","rcp45","2041-2070",1.11013151351111,0.0415714953458012
"603","ON","prcptot","CCSM4","rcp45","2071-2100",1.02744071616063,0.0308368238561594
"604","ON","prcptot","CCSM4","rcp45","2041-2070",1.03170004650967,0.0293429433323569
"605","ON","prcptot","CESM1-CAM5","rcp45","2071-2100",1.06661759100604,0.0326906180849145
"606","ON","prcptot","CESM1-CAM5","rcp45","2041-2070",1.04231046323958,0.0265358038772107
"607","ON","prcptot","CNRM-CM5","rcp45","2071-2100",1.13514438867136,0.0370568607610199
"608","ON","prcptot","CNRM-CM5","rcp45","2041-2070",1.09088046698199,0.0266756029916258
"609","ON","prcptot","CSIRO-Mk3-6-0","rcp45","2071-2100",1.15995658671082,0.0270338068933098
"610","ON","prcptot","CSIRO-Mk3-6-0","rcp45","2041-2070",1.12805355184143,0.0360976030123962
"611","ON","prcptot","CanESM2","rcp45","2071-2100",1.09299404455855,0.0361089063413209
"612","ON","prcptot","CanESM2","rcp45","2041-2070",1.08452427438495,0.0331958586400986
"613","ON","prcptot","FGOALS-g2","rcp45","2071-2100",1.09677206575624,0.0460831570616541
"614","ON","prcptot","FGOALS-g2","rcp45","2041-2070",1.10640192922018,0.0355520236675712
"615","ON","prcptot","GFDL-CM3","rcp45","2071-2100",1.13820849493168,0.0606047660560171
"616","ON","prcptot","GFDL-CM3","rcp45","2041-2070",1.15123963661127,0.0460892692344526
"617","ON","prcptot","GFDL-ESM2G","rcp45","2071-2100",1.1046943202108,0.0222773077937415
"618","ON","prcptot","GFDL-ESM2G","rcp45","2041-2070",1.12539267019202,0.027615382877375
"619","ON","prcptot","GFDL-ESM2M","rcp45","2071-2100",1.12294909304905,0.0320201940696938
"620","ON","prcptot","GFDL-ESM2M","rcp45","2041-2070",1.10284287558961,0.0286435746023865
"621","ON","prcptot","HadGEM2-AO","rcp45","2071-2100",1.02029288914025,0.0479577731076974
"622","ON","prcptot","HadGEM2-AO","rcp45","2041-2070",1.0472659379008,0.0431140339102995
"623","ON","prcptot","HadGEM2-ES","rcp45","2071-2100",1.09389465046137,0.0477816556463369
"624","ON","prcptot","HadGEM2-ES","rcp45","2041-2070",1.09930292586274,0.0386907273311235
"625","ON","prcptot","IPSL-CM5A-LR","rcp45","2071-2100",1.10807851921475,0.0418036269297226
"626","ON","prcptot","IPSL-CM5A-LR","rcp45","2041-2070",1.08005839917021,0.0258286119816419
"627","ON","prcptot","IPSL-CM5A-MR","rcp45","2071-2100",1.05655352143526,0.0281489653339978
"628","ON","prcptot","IPSL-CM5A-MR","rcp45","2041-2070",1.03129434623622,0.0366956839763692
"629","ON","prcptot","MIROC-ESM-CHEM","rcp45","2071-2100",1.1635428231293,0.0358459360745398
"630","ON","prcptot","MIROC-ESM-CHEM","rcp45","2041-2070",1.13210241767321,0.0372459720214422
"631","ON","prcptot","MIROC-ESM","rcp45","2071-2100",1.14359119828745,0.0289553284478197
"632","ON","prcptot","MIROC-ESM","rcp45","2041-2070",1.10034319376162,0.0391682717374287
"633","ON","prcptot","MIROC5","rcp45","2071-2100",1.12203635358268,0.0492238237138332
"634","ON","prcptot","MIROC5","rcp45","2041-2070",1.07062385096416,0.0257571414484939
"635","ON","prcptot","MPI-ESM-LR","rcp45","2071-2100",1.1135485851355,0.028345323934231
"636","ON","prcptot","MPI-ESM-LR","rcp45","2041-2070",1.05569679269176,0.0277204608256365
"637","ON","prcptot","MPI-ESM-MR","rcp45","2071-2100",1.10756917945086,0.0325874564397248
"638","ON","prcptot","MPI-ESM-MR","rcp45","2041-2070",1.12074958787908,0.0297156224716329
"639","ON","prcptot","MRI-CGCM3","rcp45","2071-2100",1.13524138372405,0.0294336452404282
"640","ON","prcptot","MRI-CGCM3","rcp45","2041-2070",1.11609848085841,0.0332914343033299
"641","ON","prcptot","NorESM1-ME","rcp45","2071-2100",1.08456186419726,0.0203095570459555
"642","ON","prcptot","NorESM1-ME","rcp45","2041-2070",1.09324462940997,0.0194940623008425
"643","ON","prcptot","NorESM1-M","rcp45","2071-2100",1.1026210330644,0.0171681536403879
"644","ON","prcptot","NorESM1-M","rcp45","2041-2070",1.07282034338219,0.014201736468445
"645","ON","prcptot","bcc-csm1-1-m","rcp45","2071-2100",1.04481082845933,0.0410492439662493
"646","ON","prcptot","bcc-csm1-1-m","rcp45","2041-2070",1.06592397271592,0.0334596911154144
"647","ON","prcptot","bcc-csm1-1","rcp45","2071-2100",1.09331482532524,0.026114096761107
"648","ON","prcptot","bcc-csm1-1","rcp45","2041-2070",1.07840951575145,0.0320168050505232
"649","ON","prcptot","ACCESS1-0","rcp45","2071-2100",1.07088339510517,0.0506991208426783
"650","ON","prcptot","ACCESS1-0","rcp45","2041-2070",1.03913863146028,0.0421653320838647
"651","ON","prcptot","BNU-ESM","rcp85","2071-2100",1.20834090502362,0.0633720108470411
"652","ON","prcptot","BNU-ESM","rcp85","2041-2070",1.15967832884855,0.0463132835459535
"653","ON","prcptot","CCSM4","rcp85","2071-2100",1.046151190451,0.0383293890026818
"654","ON","prcptot","CCSM4","rcp85","2041-2070",1.01858759296491,0.0212562161256521
"655","ON","prcptot","CESM1-CAM5","rcp85","2071-2100",1.09050716197293,0.0383557652139101
"656","ON","prcptot","CESM1-CAM5","rcp85","2041-2070",1.08555281047085,0.0256159041558102
"657","ON","prcptot","CNRM-CM5","rcp85","2071-2100",1.18415431284114,0.0518038761942215
"658","ON","prcptot","CNRM-CM5","rcp85","2041-2070",1.13255206992587,0.0307105005597665
"659","ON","prcptot","CSIRO-Mk3-6-0","rcp85","2071-2100",1.223607170973,0.0345040345109953
"660","ON","prcptot","CSIRO-Mk3-6-0","rcp85","2041-2070",1.12903916239181,0.0255932115647949
"661","ON","prcptot","CanESM2","rcp85","2071-2100",1.10989235730987,0.0587911458348001
"662","ON","prcptot","CanESM2","rcp85","2041-2070",1.09453640209827,0.0271889882941992
"663","ON","prcptot","FGOALS-g2","rcp85","2071-2100",1.19325041153069,0.0684211192648331
"664","ON","prcptot","FGOALS-g2","rcp85","2041-2070",1.14912863217445,0.0441636971490501
"665","ON","prcptot","GFDL-CM3","rcp85","2071-2100",1.22813328348276,0.0580098451477076
"666","ON","prcptot","GFDL-CM3","rcp85","2041-2070",1.17835032569463,0.0399269703867321
"667","ON","prcptot","GFDL-ESM2G","rcp85","2071-2100",1.22757134548932,0.0416253995531843
"668","ON","prcptot","GFDL-ESM2G","rcp85","2041-2070",1.14506988916754,0.0435669142651321
"669","ON","prcptot","GFDL-ESM2M","rcp85","2071-2100",1.21209450701944,0.0455008792785401
"670","ON","prcptot","GFDL-ESM2M","rcp85","2041-2070",1.11292961850484,0.0437971461002437
"671","ON","prcptot","HadGEM2-AO","rcp85","2071-2100",1.0606935700581,0.0628173398231902
"672","ON","prcptot","HadGEM2-AO","rcp85","2041-2070",1.01810465685053,0.0512122136233926
"673","ON","prcptot","HadGEM2-ES","rcp85","2071-2100",1.1241650993506,0.0652273323286606
"674","ON","prcptot","HadGEM2-ES","rcp85","2041-2070",1.12675708531468,0.0439362829682264
"675","ON","prcptot","IPSL-CM5A-LR","rcp85","2071-2100",1.13392232642056,0.0507833638765786
"676","ON","prcptot","IPSL-CM5A-LR","rcp85","2041-2070",1.08826164095459,0.0315091397588694
"677","ON","prcptot","IPSL-CM5A-MR","rcp85","2071-2100",1.0388403389423,0.0380202258793865
"678","ON","prcptot","IPSL-CM5A-MR","rcp85","2041-2070",1.04297316702359,0.0381402783118013
"679","ON","prcptot","MIROC-ESM-CHEM","rcp85","2071-2100",1.23532641379334,0.0493345619155177
"680","ON","prcptot","MIROC-ESM-CHEM","rcp85","2041-2070",1.1736134767663,0.0419998744164996
"681","ON","prcptot","MIROC-ESM","rcp85","2071-2100",1.2226049499369,0.0630448174606848
"682","ON","prcptot","MIROC-ESM","rcp85","2041-2070",1.14420213471057,0.0471567983623331
"683","ON","prcptot","MIROC5","rcp85","2071-2100",1.20240640479236,0.066141561171652
"684","ON","prcptot","MIROC5","rcp85","2041-2070",1.12133969550354,0.0329228334656664
"685","ON","prcptot","MPI-ESM-LR","rcp85","2071-2100",1.14413576272782,0.0474025120180614
"686","ON","prcptot","MPI-ESM-LR","rcp85","2041-2070",1.10556880388441,0.0316545236657384
"687","ON","prcptot","MPI-ESM-MR","rcp85","2071-2100",1.17643485103765,0.0602043928264499
"688","ON","prcptot","MPI-ESM-MR","rcp85","2041-2070",1.13282885679654,0.0430221213061536
"689","ON","prcptot","MRI-CGCM3","rcp85","2071-2100",1.24376616195824,0.0565681137981738
"690","ON","prcptot","MRI-CGCM3","rcp85","2041-2070",1.13685199385747,0.0327598456420155
"691","ON","prcptot","NorESM1-ME","rcp85","2071-2100",1.10743916504671,0.0257728592346271
"692","ON","prcptot","NorESM1-ME","rcp85","2041-2070",1.09591462392053,0.01764525134581
"693","ON","prcptot","NorESM1-M","rcp85","2071-2100",1.16157444774747,0.0264384260734487
"694","ON","prcptot","NorESM1-M","rcp85","2041-2070",1.07828198467278,0.0313817449521531
"695","ON","prcptot","bcc-csm1-1-m","rcp85","2071-2100",1.10470526659855,0.0521000588511762
"696","ON","prcptot","bcc-csm1-1-m","rcp85","2041-2070",1.05352733562737,0.0267069453048477
"697","ON","prcptot","bcc-csm1-1","rcp85","2071-2100",1.13444301509496,0.0415957102697087
"698","ON","prcptot","bcc-csm1-1","rcp85","2041-2070",1.102031942394,0.0340016428655669
"699","ON","prcptot","ACCESS1-0","rcp85","2071-2100",1.12293897561506,0.0584756696889226
"700","ON","prcptot","ACCESS1-0","rcp85","2041-2070",1.05695090689777,0.0465575937341713
"701","NU","prcptot","BNU-ESM","rcp45","2071-2100",1.24198763978474,0.0630871657108989
"702","NU","prcptot","BNU-ESM","rcp45","2041-2070",1.19595793132848,0.056421180984392
"703","NU","prcptot","CCSM4","rcp45","2071-2100",1.12200713409686,0.068167330825841
"704","NU","prcptot","CCSM4","rcp45","2041-2070",1.11344999843718,0.0685908056645898
"705","NU","prcptot","CESM1-CAM5","rcp45","2071-2100",1.18429328499928,0.113828188693634
"706","NU","prcptot","CESM1-CAM5","rcp45","2041-2070",1.14561524858776,0.0837186537661497
"707","NU","prcptot","CNRM-CM5","rcp45","2071-2100",1.19680817193435,0.137456591786842
"708","NU","prcptot","CNRM-CM5","rcp45","2041-2070",1.12433821875356,0.0810726610991365
"709","NU","prcptot","CSIRO-Mk3-6-0","rcp45","2071-2100",1.20754476326438,0.0820332096709029
"710","NU","prcptot","CSIRO-Mk3-6-0","rcp45","2041-2070",1.1510930509286,0.0707337025296899
"711","NU","prcptot","CanESM2","rcp45","2071-2100",1.25823703652767,0.117283153185632
"712","NU","prcptot","CanESM2","rcp45","2041-2070",1.19467340037093,0.0942847412625574
"713","NU","prcptot","FGOALS-g2","rcp45","2071-2100",1.16034616514101,0.0675363972212514
"714","NU","prcptot","FGOALS-g2","rcp45","2041-2070",1.12674385166451,0.0630586167498799
"715","NU","prcptot","GFDL-CM3","rcp45","2071-2100",1.38491438895463,0.177069937492981
"716","NU","prcptot","GFDL-CM3","rcp45","2041-2070",1.33489539073556,0.154788443930492
"717","NU","prcptot","GFDL-ESM2G","rcp45","2071-2100",1.15128966500162,0.0680335557299861
"718","NU","prcptot","GFDL-ESM2G","rcp45","2041-2070",1.1201492506489,0.0524054521112602
"719","NU","prcptot","GFDL-ESM2M","rcp45","2071-2100",1.13681036265733,0.043429969889136
"720","NU","prcptot","GFDL-ESM2M","rcp45","2041-2070",1.13625587376272,0.0563083193908622
"721","NU","prcptot","HadGEM2-AO","rcp45","2071-2100",1.24866192360697,0.184922920324365
"722","NU","prcptot","HadGEM2-AO","rcp45","2041-2070",1.20724828210366,0.138127104199617
"723","NU","prcptot","HadGEM2-ES","rcp45","2071-2100",1.33080481555128,0.20539686433128
"724","NU","prcptot","HadGEM2-ES","rcp45","2041-2070",1.22262680618251,0.148420098239694
"725","NU","prcptot","IPSL-CM5A-LR","rcp45","2071-2100",1.15853184619529,0.0894635469510107
"726","NU","prcptot","IPSL-CM5A-LR","rcp45","2041-2070",1.13860888477648,0.0747454213499
"727","NU","prcptot","IPSL-CM5A-MR","rcp45","2071-2100",1.16058112401134,0.113807100785405
"728","NU","prcptot","IPSL-CM5A-MR","rcp45","2041-2070",1.12130264789966,0.0847418957289207
"729","NU","prcptot","MIROC-ESM-CHEM","rcp45","2071-2100",1.27025503622217,0.123252084408938
"730","NU","prcptot","MIROC-ESM-CHEM","rcp45","2041-2070",1.21304316939573,0.100577429968906
"731","NU","prcptot","MIROC-ESM","rcp45","2071-2100",1.2595414965559,0.119508828924404
"732","NU","prcptot","MIROC-ESM","rcp45","2041-2070",1.21785010170211,0.0948568701978117
"733","NU","prcptot","MIROC5","rcp45","2071-2100",1.23117831460113,0.0993011750827316
"734","NU","prcptot","MIROC5","rcp45","2041-2070",1.15988153036961,0.070556454247915
"735","NU","prcptot","MPI-ESM-LR","rcp45","2071-2100",1.15128428733024,0.0494681595359959
"736","NU","prcptot","MPI-ESM-LR","rcp45","2041-2070",1.12345863580152,0.0604398590024939
"737","NU","prcptot","MPI-ESM-MR","rcp45","2071-2100",1.13845118619222,0.0475142614546103
"738","NU","prcptot","MPI-ESM-MR","rcp45","2041-2070",1.10350283581937,0.0450670580559341
"739","NU","prcptot","MRI-CGCM3","rcp45","2071-2100",1.15501768137431,0.0492388828012065
"740","NU","prcptot","MRI-CGCM3","rcp45","2041-2070",1.119787058481,0.0369086917750528
"741","NU","prcptot","NorESM1-ME","rcp45","2071-2100",1.19657371874943,0.0968120939617566
"742","NU","prcptot","NorESM1-ME","rcp45","2041-2070",1.14915271738267,0.0794183810798642
"743","NU","prcptot","NorESM1-M","rcp45","2071-2100",1.1639272788245,0.0648257222173561
"744","NU","prcptot","NorESM1-M","rcp45","2041-2070",1.12526401884102,0.0596202304217606
"745","NU","prcptot","bcc-csm1-1-m","rcp45","2071-2100",1.13731614069839,0.0656710707771536
"746","NU","prcptot","bcc-csm1-1-m","rcp45","2041-2070",1.10373305560473,0.0348605158885443
"747","NU","prcptot","bcc-csm1-1","rcp45","2071-2100",1.2087638798861,0.0767804103484566
"748","NU","prcptot","bcc-csm1-1","rcp45","2041-2070",1.17191678500068,0.0461198729603361
"749","NU","prcptot","ACCESS1-0","rcp45","2071-2100",1.22618753125314,0.118538494836474
"750","NU","prcptot","ACCESS1-0","rcp45","2041-2070",1.14683168050572,0.076761367066546
"751","NU","prcptot","BNU-ESM","rcp85","2071-2100",1.43592228746029,0.146690425302146
"752","NU","prcptot","BNU-ESM","rcp85","2041-2070",1.27465962159335,0.0703469935319793
"753","NU","prcptot","CCSM4","rcp85","2071-2100",1.25917464012316,0.182795788363965
"754","NU","prcptot","CCSM4","rcp85","2041-2070",1.16648470957494,0.115799415504086
"755","NU","prcptot","CESM1-CAM5","rcp85","2071-2100",1.30138273615605,0.216545945105169
"756","NU","prcptot","CESM1-CAM5","rcp85","2041-2070",1.21252999759255,0.116935689124805
"757","NU","prcptot","CNRM-CM5","rcp85","2071-2100",1.35089321652427,0.307703154558136
"758","NU","prcptot","CNRM-CM5","rcp85","2041-2070",1.19081670124487,0.125390803834787
"759","NU","prcptot","CSIRO-Mk3-6-0","rcp85","2071-2100",1.35315573600112,0.199940568791255
"760","NU","prcptot","CSIRO-Mk3-6-0","rcp85","2041-2070",1.19386150128327,0.0933700586624849
"761","NU","prcptot","CanESM2","rcp85","2071-2100",1.42393253463641,0.258330180826437
"762","NU","prcptot","CanESM2","rcp85","2041-2070",1.2472653722571,0.117865979734
"763","NU","prcptot","FGOALS-g2","rcp85","2071-2100",1.30448119560334,0.114695029826605
"764","NU","prcptot","FGOALS-g2","rcp85","2041-2070",1.18747687234201,0.0735034479275949
"765","NU","prcptot","GFDL-CM3","rcp85","2071-2100",1.62400504561283,0.33700151775859
"766","NU","prcptot","GFDL-CM3","rcp85","2041-2070",1.39787998031892,0.211967440957793
"767","NU","prcptot","GFDL-ESM2G","rcp85","2071-2100",1.31236914131098,0.108722320313132
"768","NU","prcptot","GFDL-ESM2G","rcp85","2041-2070",1.1707995269524,0.067228577690306
"769","NU","prcptot","GFDL-ESM2M","rcp85","2071-2100",1.2612980671117,0.0723772614099625
"770","NU","prcptot","GFDL-ESM2M","rcp85","2041-2070",1.16514643319492,0.0506188221461277
"771","NU","prcptot","HadGEM2-AO","rcp85","2071-2100",1.41045044334216,0.335368688974662
"772","NU","prcptot","HadGEM2-AO","rcp85","2041-2070",1.23972359125037,0.184418188281453
"773","NU","prcptot","HadGEM2-ES","rcp85","2071-2100",1.48055917366828,0.384967153368085
"774","NU","prcptot","HadGEM2-ES","rcp85","2041-2070",1.30363740715787,0.17697035846419
"775","NU","prcptot","IPSL-CM5A-LR","rcp85","2071-2100",1.33097908580527,0.198581476189594
"776","NU","prcptot","IPSL-CM5A-LR","rcp85","2041-2070",1.20193145134452,0.112849985088154
"777","NU","prcptot","IPSL-CM5A-MR","rcp85","2071-2100",1.28520605386394,0.189682068714084
"778","NU","prcptot","IPSL-CM5A-MR","rcp85","2041-2070",1.1669119964595,0.106924510884651
"779","NU","prcptot","MIROC-ESM-CHEM","rcp85","2071-2100",1.49041187264768,0.225405240776882
"780","NU","prcptot","MIROC-ESM-CHEM","rcp85","2041-2070",1.30199929593556,0.136434031942863
"781","NU","prcptot","MIROC-ESM","rcp85","2071-2100",1.46418928477309,0.235105224451927
"782","NU","prcptot","MIROC-ESM","rcp85","2041-2070",1.25913346318474,0.106151472544592
"783","NU","prcptot","MIROC5","rcp85","2071-2100",1.41305649311973,0.250258927299545
"784","NU","prcptot","MIROC5","rcp85","2041-2070",1.21669872437149,0.0957777734812114
"785","NU","prcptot","MPI-ESM-LR","rcp85","2071-2100",1.28804493266727,0.115333841673739
"786","NU","prcptot","MPI-ESM-LR","rcp85","2041-2070",1.16586876278135,0.0676615109530768
"787","NU","prcptot","MPI-ESM-MR","rcp85","2071-2100",1.2847146363629,0.12059575600609
"788","NU","prcptot","MPI-ESM-MR","rcp85","2041-2070",1.16582746783705,0.0511669288239619
"789","NU","prcptot","MRI-CGCM3","rcp85","2071-2100",1.33071995541194,0.0706455138843367
"790","NU","prcptot","MRI-CGCM3","rcp85","2041-2070",1.16513433721945,0.0485124353201157
"791","NU","prcptot","NorESM1-ME","rcp85","2071-2100",1.32546212610998,0.172250536956832
"792","NU","prcptot","NorESM1-ME","rcp85","2041-2070",1.21066527877834,0.0917576445503521
"793","NU","prcptot","NorESM1-M","rcp85","2071-2100",1.28012019992881,0.131987743534868
"794","NU","prcptot","NorESM1-M","rcp85","2041-2070",1.15224290404993,0.0778566394650959
"795","NU","prcptot","bcc-csm1-1-m","rcp85","2071-2100",1.27362300117693,0.124913420511723
"796","NU","prcptot","bcc-csm1-1-m","rcp85","2041-2070",1.15811273519679,0.0806766282264736
"797","NU","prcptot","bcc-csm1-1","rcp85","2071-2100",1.34855616900125,0.14620505462636
"798","NU","prcptot","bcc-csm1-1","rcp85","2041-2070",1.22888241493717,0.0790893326951378
"799","NU","prcptot","ACCESS1-0","rcp85","2071-2100",1.38737597574585,0.237221905360456
"800","NU","prcptot","ACCESS1-0","rcp85","2041-2070",1.22181992942661,0.110860581958773
"801","NS","prcptot","BNU-ESM","rcp45","2071-2100",1.07901489592743,0.017239738215085
"802","NS","prcptot","BNU-ESM","rcp45","2041-2070",1.06034112231039,0.00761196788905576
"803","NS","prcptot","CCSM4","rcp45","2071-2100",1.10113530506053,0.0202614103427739
"804","NS","prcptot","CCSM4","rcp45","2041-2070",1.03880110052662,0.00617811743666244
"805","NS","prcptot","CESM1-CAM5","rcp45","2071-2100",1.0798065722624,0.0194132619882834
"806","NS","prcptot","CESM1-CAM5","rcp45","2041-2070",1.07297340307709,0.0207956287374959
"807","NS","prcptot","CNRM-CM5","rcp45","2071-2100",1.04741305629516,0.0269528920832042
"808","NS","prcptot","CNRM-CM5","rcp45","2041-2070",1.03177997382971,0.0217473255689614
"809","NS","prcptot","CSIRO-Mk3-6-0","rcp45","2071-2100",1.14676224198959,0.0254818471210318
"810","NS","prcptot","CSIRO-Mk3-6-0","rcp45","2041-2070",1.13841340611105,0.0176819093372386
"811","NS","prcptot","CanESM2","rcp45","2071-2100",1.11161511166334,0.026928438064133
"812","NS","prcptot","CanESM2","rcp45","2041-2070",1.10991787504031,0.00957722903963083
"813","NS","prcptot","FGOALS-g2","rcp45","2071-2100",1.10036352428229,0.00839438701636782
"814","NS","prcptot","FGOALS-g2","rcp45","2041-2070",1.08819487553056,0.0147074493648168
"815","NS","prcptot","GFDL-CM3","rcp45","2071-2100",1.11392113626365,0.0282333040140654
"816","NS","prcptot","GFDL-CM3","rcp45","2041-2070",1.12818794980517,0.0275898046975772
"817","NS","prcptot","GFDL-ESM2G","rcp45","2071-2100",1.08557424967231,0.00618463561403499
"818","NS","prcptot","GFDL-ESM2G","rcp45","2041-2070",1.05825442892499,0.00985133836154665
"819","NS","prcptot","GFDL-ESM2M","rcp45","2071-2100",1.06202963113173,0.00890684226026492
"820","NS","prcptot","GFDL-ESM2M","rcp45","2041-2070",1.00961399546628,0.0122334733686801
"821","NS","prcptot","HadGEM2-AO","rcp45","2071-2100",1.14736401889951,0.0146912526635093
"822","NS","prcptot","HadGEM2-AO","rcp45","2041-2070",1.13684047548288,0.0284528183155498
"823","NS","prcptot","HadGEM2-ES","rcp45","2071-2100",1.1060911224142,0.0166892509680001
"824","NS","prcptot","HadGEM2-ES","rcp45","2041-2070",1.11503384934182,0.0145636996900757
"825","NS","prcptot","IPSL-CM5A-LR","rcp45","2071-2100",1.05307465705614,0.020914808112463
"826","NS","prcptot","IPSL-CM5A-LR","rcp45","2041-2070",1.08519667227276,0.0157333077348227
"827","NS","prcptot","IPSL-CM5A-MR","rcp45","2071-2100",1.1047033932053,0.0129786999973867
"828","NS","prcptot","IPSL-CM5A-MR","rcp45","2041-2070",1.07585979486782,0.0112487774074258
"829","NS","prcptot","MIROC-ESM-CHEM","rcp45","2071-2100",1.09978135912121,0.0155380764928802
"830","NS","prcptot","MIROC-ESM-CHEM","rcp45","2041-2070",1.09050872378058,0.0228545669866943
"831","NS","prcptot","MIROC-ESM","rcp45","2071-2100",1.10293455584858,0.0172591680242487
"832","NS","prcptot","MIROC-ESM","rcp45","2041-2070",1.10535481281485,0.00839715828872432
"833","NS","prcptot","MIROC5","rcp45","2071-2100",1.12094645247948,0.0269415437051768
"834","NS","prcptot","MIROC5","rcp45","2041-2070",1.12659030474434,0.0178431183764103
"835","NS","prcptot","MPI-ESM-LR","rcp45","2071-2100",1.06672757802504,0.010622755857589
"836","NS","prcptot","MPI-ESM-LR","rcp45","2041-2070",1.07441392625127,0.0107568848374256
"837","NS","prcptot","MPI-ESM-MR","rcp45","2071-2100",1.07188854143457,0.00869069909073764
"838","NS","prcptot","MPI-ESM-MR","rcp45","2041-2070",1.04970808600084,0.0143671897990719
"839","NS","prcptot","MRI-CGCM3","rcp45","2071-2100",1.0721377573416,0.0176994220181386
"840","NS","prcptot","MRI-CGCM3","rcp45","2041-2070",1.04704980844295,0.0274212793090655
"841","NS","prcptot","NorESM1-ME","rcp45","2071-2100",1.08504009296505,0.0217454705169585
"842","NS","prcptot","NorESM1-ME","rcp45","2041-2070",1.05308835091585,0.00955657727186215
"843","NS","prcptot","NorESM1-M","rcp45","2071-2100",1.08933369407159,0.0211443721972402
"844","NS","prcptot","NorESM1-M","rcp45","2041-2070",1.07008550183046,0.0126601225897664
"845","NS","prcptot","bcc-csm1-1-m","rcp45","2071-2100",1.05580294119095,0.00922434975149376
"846","NS","prcptot","bcc-csm1-1-m","rcp45","2041-2070",1.0439913864482,0.0109971648689543
"847","NS","prcptot","bcc-csm1-1","rcp45","2071-2100",1.10950910122637,0.00623700253678031
"848","NS","prcptot","bcc-csm1-1","rcp45","2041-2070",1.06693113715183,0.00466191540291007
"849","NS","prcptot","ACCESS1-0","rcp45","2071-2100",1.12465086921738,0.0155126408429384
"850","NS","prcptot","ACCESS1-0","rcp45","2041-2070",1.12141722684573,0.0126562658800712
"851","NS","prcptot","BNU-ESM","rcp85","2071-2100",1.1719394363232,0.0164508597365663
"852","NS","prcptot","BNU-ESM","rcp85","2041-2070",1.12773324206443,0.0213859926970091
"853","NS","prcptot","CCSM4","rcp85","2071-2100",1.08360470028421,0.00746191028903995
"854","NS","prcptot","CCSM4","rcp85","2041-2070",1.03436537197408,0.00712247728635111
"855","NS","prcptot","CESM1-CAM5","rcp85","2071-2100",1.07301971565837,0.0301176001102641
